Year,Month,Day,Longitude,Latitude,ProfileNumber,Dataset,DO_mean(umol/kg),DO_min(umol/kg),DO_max(umol/kg),Depth_min(m),Depth_max(m)
2014.0,8.0,5.0,146.3374,30.5814,40016.0,argo,180.7046072424912,67.20613098144531,213.77487182617188,1.2000000476837158,955.4000244140625
2014.0,8.0,5.0,146.387,28.722,117649.0,WOD_PFL,185.225855486529,53.926998138427734,227.16299438476562,1.390607237815857,957.7891235351562
2014.0,8.0,5.0,146.3871,28.7215,40436.0,argo,181.60760870240742,53.3384895324707,221.9453582763672,1.399999976158142,966.5
2014.0,8.0,5.0,148.09,28.88,117658.0,WOD_PFL,191.9832994837961,50.10100173950195,225.61700439453125,7.548804759979248,979.7251586914062
2014.0,8.0,5.0,148.0903,28.8804,41108.0,argo,188.73792042989217,49.527095794677734,221.05731201171875,7.599999904632568,988.7000122070312
2014.0,8.0,5.0,154.963,36.143,117788.0,WOD_PFL,111.03309412002564,37.81079864501953,254.75450134277344,5.5589375495910645,1973.967041015625
2014.0,8.0,5.0,154.963,36.143,144680.0,argo,111.03309412002564,37.81079864501953,254.75450134277344,5.510000228881836,1997.9300537109375
2014.0,8.0,5.0,159.307,38.126,117837.0,WOD_PFL,126.19758717219035,34.77790069580078,240.2548065185547,6.391639232635498,1972.705322265625
2014.0,8.0,5.0,159.307,38.126,144377.0,argo,126.19758717219035,34.77790069580078,240.2548065185547,6.429999828338623,1997.0799560546875
2014.0,8.0,5.0,159.733,31.632,141796.0,argo,118.4671921937362,24.38279914855957,218.1511993408203,6.769999980926514,1998.239990234375
2014.0,8.0,5.0,171.626,32.972,117823.0,WOD_PFL,203.88393472035725,40.39099884033203,251.36300659179688,7.5562238693237305,989.5880737304688
2014.0,8.0,5.0,171.626,32.972,144078.0,argo,183.53700377146404,36.20457458496094,226.0856170654297,7.5,998.9000244140625
2014.0,8.0,6.0,140.4197,28.7141,38937.0,argo,178.8861054389526,51.694908142089844,225.76251220703125,0.4000000059604645,986.7999877929688
2014.0,8.0,6.0,140.42,28.714,117935.0,WOD_PFL,182.11748655426115,52.305999755859375,231.7689971923828,0.3973176181316376,977.859375
2014.0,8.0,6.0,140.5535,28.4397,41528.0,argo,171.84688111490277,45.73563003540039,213.80746459960938,0.30000001192092896,1021.9000244140625
2014.0,8.0,6.0,140.554,28.44,117984.0,WOD_PFL,175.21728918475037,46.33000183105469,219.16200256347656,0.2979946434497833,1012.5781860351562
2014.0,8.0,6.0,140.948,29.583,117942.0,WOD_PFL,190.36334856421547,57.40299987792969,223.5709991455078,0.39729058742523193,984.5147094726562
2014.0,8.0,6.0,140.9482,29.583,39338.0,argo,186.97310878112253,56.797550201416016,218.85337829589844,0.4000000059604645,993.5999755859375
2014.0,8.0,6.0,140.961,32.038,118096.0,WOD_PFL,152.89103307724,39.329498291015625,211.46859741210938,6.663119792938232,1973.716064453125
2014.0,8.0,6.0,140.961,32.038,144988.0,argo,152.89103307724,39.329498291015625,211.46859741210938,6.909999847412109,1997.260009765625
2014.0,8.0,6.0,141.7579,30.0638,39595.0,argo,172.53728376650344,52.42025375366211,215.4225311279297,4.300000190734863,974.5
2014.0,8.0,6.0,141.758,30.064,117949.0,WOD_PFL,177.12746766034294,53.013999938964844,220.51400756835938,4.270669460296631,965.596435546875
2014.0,8.0,6.0,141.828,29.045,118047.0,WOD_PFL,183.04742664457393,44.49399948120117,224.43099975585938,0.3973073661327362,1064.8111572265625
2014.0,8.0,6.0,141.897,28.665,117998.0,WOD_PFL,185.9929469623397,50.516998291015625,224.42799377441406,0.09932985156774521,973.8097534179688
2014.0,8.0,6.0,141.8971,28.6648,42378.0,argo,182.6737407695579,49.9272575378418,219.2328643798828,0.10000000149011612,982.7000122070312
2014.0,8.0,6.0,144.74,28.297,118040.0,WOD_PFL,179.6495196100491,43.59000015258789,237.36599731445312,1.4899849891662598,962.665283203125
2014.0,8.0,6.0,145.4099,30.3051,41958.0,argo,180.6959352211134,51.76418685913086,217.04306030273438,0.10000000149011612,987.7999877929688
2014.0,8.0,6.0,145.41,30.305,117991.0,WOD_PFL,183.9375507196731,52.38800048828125,222.53900146484375,0.09931698441505432,978.7249145507812
2014.0,8.0,6.0,146.3398,30.5885,40017.0,argo,180.36316912514823,60.703407287597656,213.60189819335938,1.2000000476837158,973.4000244140625
2014.0,8.0,6.0,146.34,30.588,117956.0,WOD_PFL,183.63934537342615,61.35300064086914,219.0469970703125,1.191773533821106,964.46826171875
2014.0,8.0,6.0,146.374,28.849,117963.0,WOD_PFL,186.00493235828614,53.38199996948242,223.60899353027344,1.5892490148544312,964.799072265625
2014.0,8.0,6.0,146.3744,28.8491,40437.0,argo,182.67242778019664,52.79256820678711,218.5755615234375,1.600000023841858,973.5999755859375
2014.0,8.0,6.0,147.902,28.7626,41109.0,argo,190.4194007556587,49.50563430786133,224.43133544921875,5.400000095367432,994.5999755859375
2014.0,8.0,6.0,147.902,28.763,117977.0,WOD_PFL,193.7197748857719,50.08599853515625,229.0749969482422,5.363702297210693,985.5664672851562
2014.0,8.0,6.0,148.466,39.988,5231.0,WOD_PFL,129.84561950282045,22.335336685180664,311.3712158203125,4.82271146774292,990.11328125
2014.0,8.0,6.0,148.466,39.988,102327.0,argo,128.1286946949206,22.040000915527344,307.2539978027344,4.5,999.7999877929688
2014.0,8.0,6.0,148.466,39.988,118166.0,WOD_PFL,128.12866397656893,22.0403995513916,307.2539978027344,4.46547794342041,989.7576293945312
2014.0,8.0,6.0,155.358,30.974,118068.0,WOD_PFL,143.0788790067037,33.991798400878906,243.87109375,5.849370956420898,1974.842529296875
2014.0,8.0,6.0,155.358,30.974,145630.0,argo,143.0788790067037,33.991798400878906,243.87109375,6.059999942779541,1998.199951171875
2014.0,8.0,7.0,140.27,28.843,118250.0,WOD_PFL,182.1064687327037,56.81399917602539,232.25999450683594,1.3905941247940063,978.5416259765625
2014.0,8.0,7.0,140.2701,28.8434,38938.0,argo,178.9125743379225,56.193626403808594,226.41128540039062,1.399999976158142,987.5
2014.0,8.0,7.0,140.468,28.522,118299.0,WOD_PFL,176.73816441777927,52.92599868774414,217.80299377441406,0.3973235487937927,974.5126342773438
2014.0,8.0,7.0,140.4685,28.5224,41529.0,argo,173.07401618607548,52.31930923461914,212.21737670898438,0.4000000059604645,983.4000244140625
2014.0,8.0,7.0,141.128,29.502,118257.0,WOD_PFL,190.8056172334122,60.29999923706055,223.86700439453125,0.0993233472108841,978.886474609375
2014.0,8.0,7.0,141.128,29.5024,39339.0,argo,187.42390930900234,59.68699645996094,218.80487060546875,0.10000000149011612,987.9000244140625
2014.0,8.0,7.0,141.805,28.581,118313.0,WOD_PFL,184.63181393828717,48.87300109863281,224.2480010986328,0.1986609548330307,975.2000732421875
2014.0,8.0,7.0,141.8054,28.5805,42379.0,argo,181.37174753734848,48.288516998291016,218.97776794433594,0.20000000298023224,984.0999755859375
2014.0,8.0,7.0,141.816,30.0216,39596.0,argo,172.042155513057,53.938697814941406,215.64833068847656,0.20000000298023224,985.2999877929688
2014.0,8.0,7.0,141.816,30.022,118264.0,WOD_PFL,176.01096084731782,54.54199981689453,220.89599609375,0.1986384093761444,976.2758178710938
2014.0,8.0,7.0,141.817,28.896,118349.0,WOD_PFL,184.6281841791164,45.40999984741211,224.04100036621094,0.3973119854927063,1015.2109985351562
2014.0,8.0,7.0,144.144,36.009,118427.0,WOD_PFL,94.53055771537448,30.87529945373535,224.24049377441406,6.382913589477539,1949.1793212890625
2014.0,8.0,7.0,144.144,36.009,142060.0,argo,94.53055771537448,30.87529945373535,224.24049377441406,6.409999847412109,1972.77001953125
2014.0,8.0,7.0,144.709,28.3,118343.0,WOD_PFL,179.41784296656502,39.15999984741211,240.79299926757812,0.19866526126861572,974.6281127929688
2014.0,8.0,7.0,145.367,30.316,118306.0,WOD_PFL,184.98714703952564,58.472999572753906,225.58299255371094,0.2979505658149719,975.5609130859375
2014.0,8.0,7.0,145.3671,30.3158,41959.0,argo,181.74485631830552,57.82048797607422,220.18960571289062,0.30000001192092896,984.5999755859375
2014.0,8.0,7.0,146.031,36.03,118433.0,WOD_PFL,93.70490189699026,32.308101654052734,253.2902069091797,6.3233418464660645,1974.1636962890625
2014.0,8.0,7.0,146.031,36.03,142917.0,argo,93.70490189699026,32.308101654052734,253.2902069091797,6.480000019073486,1998.31005859375
2014.0,8.0,7.0,146.3249,30.6047,40018.0,argo,179.15049181363634,59.05405807495117,212.43939208984375,0.30000001192092896,983.7000122070312
2014.0,8.0,7.0,146.325,30.605,118271.0,WOD_PFL,182.85965659298114,59.69599914550781,217.67799377441406,0.2979436218738556,974.648681640625
2014.0,8.0,7.0,146.347,29.003,118278.0,WOD_PFL,186.30211328534938,52.8120002746582,224.4770050048828,0.8939433693885803,968.3467407226562
2014.0,8.0,7.0,146.3471,29.0032,40438.0,argo,182.96387252807617,52.221336364746094,219.40170288085938,0.8999999761581421,977.2000122070312
2014.0,8.0,7.0,147.683,28.692,118292.0,WOD_PFL,190.54860306891842,43.520999908447266,229.68800354003906,0.29798880219459534,1034.1053466796875
2014.0,8.0,7.0,147.6834,28.6918,41110.0,argo,187.28193258755448,42.95477294921875,224.65025329589844,0.30000001192092896,1043.699951171875
2014.0,8.0,7.0,149.575,37.354,118439.0,WOD_PFL,100.3398863535661,35.577598571777344,221.82009887695312,6.501258850097656,1973.627685546875
2014.0,8.0,7.0,149.575,37.354,143195.0,argo,99.82025004585009,35.577598571777344,221.82009887695312,6.599999904632568,1997.93994140625
2014.0,8.0,7.0,153.078,37.399,102795.0,argo,117.33801743880562,28.256999969482422,223.5030059814453,4.599999904632568,1999.699951171875
2014.0,8.0,8.0,140.096,28.987,118505.0,WOD_PFL,183.06393163675403,54.2400016784668,232.5260009765625,0.1986546814441681,987.8231201171875
2014.0,8.0,8.0,140.0963,28.9871,38939.0,argo,179.83015239344235,53.6229362487793,226.0452423095703,0.20000000298023224,996.9000244140625
2014.0,8.0,8.0,140.3489,28.6237,41530.0,argo,175.75206959651067,62.039207458496094,211.36087036132812,1.5,923.0
2014.0,8.0,8.0,140.349,28.624,118547.0,WOD_PFL,178.87041328733486,62.676998138427734,217.07000732421875,1.4899474382400513,914.7830200195312
2014.0,8.0,8.0,141.2978,29.3372,39340.0,argo,186.8520525040165,55.797203063964844,219.4254150390625,0.20000000298023224,993.4000244140625
2014.0,8.0,8.0,141.298,29.337,118511.0,WOD_PFL,190.25651615176383,56.402000427246094,224.45199584960938,0.19864922761917114,984.336181640625
2014.0,8.0,8.0,141.7168,28.5086,42380.0,argo,176.41741886193884,40.95887756347656,219.33380126953125,0.4000000059604645,1074.5999755859375
2014.0,8.0,8.0,141.717,28.509,118595.0,WOD_PFL,179.59018143315825,41.53799819946289,224.6510009765625,0.39732396602630615,1064.6580810546875
2014.0,8.0,8.0,141.782,28.767,118589.0,WOD_PFL,185.27269037072287,50.50699996948242,222.8719940185547,0.39731600880622864,972.1214599609375
2014.0,8.0,8.0,141.871,29.991,118517.0,WOD_PFL,175.8438277230162,63.01599884033203,222.86099243164062,0.2979583144187927,963.4271240234375
2014.0,8.0,8.0,141.871,29.9911,39597.0,argo,172.0940169107065,62.388858795166016,217.6802215576172,0.30000001192092896,972.2999877929688
2014.0,8.0,8.0,144.693,28.313,118583.0,WOD_PFL,180.14989859717232,43.14500045776367,236.7010040283203,1.1919876337051392,966.9155883789062
2014.0,8.0,8.0,145.3246,30.3202,41960.0,argo,181.93334581724991,60.92695617675781,219.81736755371094,0.20000000298023224,971.0
2014.0,8.0,8.0,145.325,30.32,118553.0,WOD_PFL,185.17854171391775,61.573001861572266,225.1719970703125,0.19863368570804596,962.11669921875
2014.0,8.0,8.0,146.316,30.626,118523.0,WOD_PFL,182.5426900745493,54.770999908447266,218.79100036621094,0.2979431450366974,977.019287109375
2014.0,8.0,8.0,146.3163,30.6259,40019.0,argo,179.30259918392935,54.141502380371094,213.4121856689453,0.30000001192092896,986.0999755859375
2014.0,8.0,8.0,146.3606,29.1589,40439.0,argo,182.4352483151564,58.29592514038086,208.77122497558594,1.7000000476837158,977.7000122070312
2014.0,8.0,8.0,146.361,29.159,118529.0,WOD_PFL,185.76064183249403,58.90700149536133,214.56700134277344,1.6885358095169067,968.8291625976562
2014.0,8.0,8.0,147.464,28.694,118541.0,WOD_PFL,195.87932426880243,55.06399917602539,229.5540008544922,0.29798874258995056,963.9210205078125
2014.0,8.0,8.0,147.4641,28.6945,41111.0,argo,192.5135746621101,54.493446350097656,224.86328125,0.30000001192092896,972.7000122070312
2014.0,8.0,8.0,155.201,39.216,113938.0,argo,121.20285084373073,32.90399932861328,244.4459991455078,4.800000190734863,1950.0999755859375
2014.0,8.0,8.0,155.201,39.216,118667.0,WOD_PFL,121.20289324040999,32.90439987182617,244.44569396972656,4.763506889343262,1926.312255859375
2014.0,8.0,8.0,155.231,39.178,143493.0,argo,99.70180170352643,27.636199951171875,259.660400390625,6.739999771118164,1997.6199951171875
2014.0,8.0,8.0,157.107,31.004,145305.0,argo,151.15199619928995,35.20920181274414,223.85589599609375,5.96999979019165,1996.9200439453125
2014.0,8.0,9.0,140.192,28.735,118793.0,WOD_PFL,172.0935231142266,46.26300048828125,218.52200317382812,1.3906059265136719,1065.2322998046875
2014.0,8.0,9.0,140.1924,28.7352,41531.0,argo,168.3789090263773,45.66059494018555,213.12611389160156,1.399999976158142,1075.199951171875
2014.0,8.0,9.0,141.332,29.132,118709.0,WOD_PFL,191.3449552626837,60.6879997253418,225.22999572753906,0.29797857999801636,966.359619140625
2014.0,8.0,9.0,141.3325,29.1315,39341.0,argo,187.91951316878908,60.07662582397461,220.02162170410156,0.30000001192092896,975.2000122070312
2014.0,8.0,9.0,141.589,28.457,118799.0,WOD_PFL,183.18673952753673,48.895999908447266,225.0229949951172,0.1986628621816635,958.3031616210938
2014.0,8.0,9.0,141.5893,28.4574,42381.0,argo,179.97125381195616,48.31228256225586,219.63174438476562,0.20000000298023224,967.0
2014.0,8.0,9.0,141.72,28.648,118781.0,WOD_PFL,185.22693449524107,48.68899917602539,224.23899841308594,0.2979898154735565,969.7576293945312
2014.0,8.0,9.0,141.948,29.9406,39598.0,argo,170.9468885017164,68.16239166259766,221.1659698486328,0.20000000298023224,986.5
2014.0,8.0,9.0,142.287,31.664,141512.0,argo,119.51511438076312,28.525400161743164,208.5028076171875,6.78000020980835,1997.47998046875
2014.0,8.0,9.0,144.683,28.326,118775.0,WOD_PFL,179.90926023629996,39.637001037597656,252.53799438476562,0.1986648589372635,971.9568481445312
2014.0,8.0,9.0,145.2827,30.3252,41961.0,argo,182.26124582941526,57.34599685668945,221.3303985595703,1.2999999523162842,974.2000122070312
2014.0,8.0,9.0,145.283,30.325,118739.0,WOD_PFL,185.50089332965433,57.99100112915039,226.5540008544922,1.2911148071289062,965.2796020507812
2014.0,8.0,9.0,146.318,30.647,118715.0,WOD_PFL,183.7672888778505,61.744998931884766,223.8249969482422,0.3972567021846771,956.2587890625
2014.0,8.0,9.0,146.3181,30.6472,40020.0,argo,180.2978896979826,61.09212875366211,218.02044677734375,0.4000000059604645,965.0999755859375
2014.0,8.0,9.0,146.3869,29.314,40440.0,argo,182.32729562123617,59.05067443847656,209.90599060058594,0.4000000059604645,974.0999755859375
2014.0,8.0,9.0,146.387,29.314,118721.0,WOD_PFL,185.6939642315819,59.659000396728516,215.46400451660156,0.3972989618778229,965.2584228515625
2014.0,8.0,9.0,147.271,28.761,118733.0,WOD_PFL,195.96142397011778,55.03799819946289,229.9340057373047,1.3906030654907227,975.5819702148438
2014.0,8.0,9.0,147.2714,28.7612,41112.0,argo,192.60554011992954,54.454429626464844,225.40538024902344,1.399999976158142,984.5
2014.0,8.0,9.0,154.897,36.195,118937.0,WOD_PFL,110.6613320350647,38.20009994506836,260.35150146484375,6.34310245513916,1973.387939453125
2014.0,8.0,9.0,154.897,36.195,144681.0,argo,110.6613320350647,38.20009994506836,260.35150146484375,6.369999885559082,1997.4200439453125
2014.0,8.0,9.0,156.576,34.0,112771.0,argo,177.70553745470548,53.97200012207031,223.00100708007812,4.699999809265137,1000.0
2014.0,8.0,10.0,140.0458,28.8062,41532.0,argo,172.21470779970468,53.80251693725586,213.716552734375,0.20000000298023224,982.7000122070312
2014.0,8.0,10.0,140.046,28.806,119063.0,WOD_PFL,175.362710639612,54.41899871826172,218.87100219726562,0.19865748286247253,973.7991333007812
2014.0,8.0,10.0,140.875,32.352,119153.0,WOD_PFL,151.6558897972107,37.222900390625,220.4447021484375,5.203272342681885,1974.2845458984375
2014.0,8.0,10.0,140.875,32.352,144989.0,argo,151.6558897972107,37.222900390625,220.4447021484375,5.449999809265137,1997.9000244140625
2014.0,8.0,10.0,141.2908,28.9616,39342.0,argo,188.14313567845167,58.74027633666992,220.69668579101562,0.30000001192092896,982.0
2014.0,8.0,10.0,141.291,28.962,118979.0,WOD_PFL,191.56160455889406,59.35300064086914,225.4149932861328,0.2979825437068939,973.0952758789062
2014.0,8.0,10.0,141.434,28.394,119015.0,WOD_PFL,183.79370223908197,50.965999603271484,224.11099243164062,0.19866381585597992,952.8695678710938
2014.0,8.0,10.0,141.4344,28.3941,42382.0,argo,180.57653687113807,50.37095642089844,218.6304931640625,0.20000000298023224,961.5
2014.0,8.0,10.0,141.628,28.542,119057.0,WOD_PFL,181.87092040566836,43.36899948120117,228.86900329589844,0.09933079779148102,993.689697265625
2014.0,8.0,10.0,141.9685,29.8773,39599.0,argo,170.36107876426294,67.71732330322266,216.80210876464844,0.20000000298023224,986.2000122070312
2014.0,8.0,10.0,141.969,29.877,118985.0,WOD_PFL,174.25865681200142,68.37200164794922,222.13499450683594,0.19864073395729065,977.1768798828125
2014.0,8.0,10.0,144.655,28.34,119051.0,WOD_PFL,179.74369618463658,39.23500061035156,240.64500427246094,0.2979969084262848,976.6024780273438
2014.0,8.0,10.0,145.2286,30.3301,41962.0,argo,182.22599064631703,53.730804443359375,222.68829345703125,1.2999999523162842,984.2000122070312
2014.0,8.0,10.0,145.229,30.33,119009.0,WOD_PFL,185.47834996299858,54.36600112915039,227.66299438476562,1.291114330291748,975.1643676757812
2014.0,8.0,10.0,146.3337,30.6759,40021.0,argo,177.90914965666366,57.14426040649414,212.74774169921875,0.30000001192092896,991.0999755859375
2014.0,8.0,10.0,146.334,30.676,118991.0,WOD_PFL,181.22289106205852,57.78200149536133,218.2899932861328,0.2979419231414795,981.9574584960938
2014.0,8.0,10.0,146.397,29.468,118997.0,WOD_PFL,186.14178990471294,59.856998443603516,216.5449981689453,1.4898490905761719,975.7257080078125
2014.0,8.0,10.0,146.3974,29.468,40441.0,argo,182.72794869101259,59.24289321899414,211.01954650878906,1.5,984.7000122070312
2014.0,8.0,10.0,147.085,28.858,119003.0,WOD_PFL,197.17499094178692,60.68899917602539,228.83900451660156,0.09932836145162582,963.3154907226562
2014.0,8.0,10.0,147.0852,28.8582,41113.0,argo,193.77955308045156,60.08485794067383,223.944091796875,0.10000000149011612,972.0999755859375
2014.0,8.0,10.0,155.459,31.204,119123.0,WOD_PFL,144.5214282353719,35.41709899902344,244.19619750976562,6.365657806396484,1974.56982421875
2014.0,8.0,10.0,155.459,31.204,145631.0,argo,144.5214282353719,35.41709899902344,244.19619750976562,6.789999961853027,1998.1700439453125
2014.0,8.0,10.0,159.394,31.468,141797.0,argo,118.98851824723758,27.355100631713867,219.24310302734375,6.929999828338623,1997.5400390625
2014.0,8.0,10.0,159.668,37.988,118961.0,WOD_PFL,134.6409216562907,35.01959991455078,253.0498046875,5.95502233505249,1972.9853515625
2014.0,8.0,10.0,159.668,37.988,144378.0,argo,134.6409216562907,35.01959991455078,253.0498046875,6.099999904632568,1997.449951171875
2014.0,8.0,10.0,171.273,32.86,119141.0,WOD_PFL,204.59019985198975,42.183998107910156,252.70700073242188,7.26834774017334,990.1015014648438
2014.0,8.0,10.0,171.273,32.86,144079.0,argo,184.1771338780721,37.827877044677734,227.2887420654297,6.900000095367432,999.0999755859375
2014.0,8.0,11.0,141.1335,28.834,39343.0,argo,186.04257769838594,54.79611587524414,222.12155151367188,1.2999999523162842,991.4000244140625
2014.0,8.0,11.0,141.134,28.834,119195.0,WOD_PFL,189.4133840820493,55.38600158691406,226.98599243164062,1.2912673950195312,982.3978271484375
2014.0,8.0,11.0,141.3186,28.3542,42383.0,argo,180.02653926400578,45.25615310668945,217.9766387939453,1.2000000476837158,1005.0999755859375
2014.0,8.0,11.0,141.319,28.354,119225.0,WOD_PFL,183.2207353816313,45.827999114990234,223.218994140625,1.1919838190078735,995.9778442382812
2014.0,8.0,11.0,141.514,28.43,119260.0,WOD_PFL,182.74346591870693,51.22999954223633,229.01600646972656,0.19866326451301575,965.2260131835938
2014.0,8.0,11.0,141.9758,29.7985,39600.0,argo,170.6261607104947,66.20521545410156,217.45249938964844,0.20000000298023224,994.0
2014.0,8.0,11.0,141.976,29.799,119200.0,WOD_PFL,174.710507527486,66.85299682617188,222.90499877929688,0.19864197075366974,984.893310546875
2014.0,8.0,11.0,144.642,28.354,119255.0,WOD_PFL,179.38728790283204,37.034000396728516,242.3350067138672,1.1919838190078735,963.8474731445312
2014.0,8.0,11.0,145.1909,30.3423,41963.0,argo,181.01202831100508,54.73042297363281,221.05673217773438,0.10000000149011612,1006.7999877929688
2014.0,8.0,11.0,145.191,30.342,119275.0,WOD_PFL,184.27318754224135,55.37099838256836,226.20399475097656,0.09931668639183044,997.5021362304688
2014.0,8.0,11.0,146.3519,30.7104,40022.0,argo,178.29096400484124,54.72257995605469,216.24862670898438,1.2000000476837158,983.0
2014.0,8.0,11.0,146.352,30.71,119205.0,WOD_PFL,181.71973689873062,55.35599899291992,221.8979949951172,1.19176185131073,973.9484252929688
2014.0,8.0,11.0,146.4155,29.6191,40442.0,argo,183.69505922893094,62.87582778930664,209.7657470703125,0.10000000149011612,972.2999877929688
2014.0,8.0,11.0,146.416,29.619,119210.0,WOD_PFL,187.11118885469153,63.51100158691406,214.98300170898438,0.09932242333889008,963.4556274414062
2014.0,8.0,11.0,146.944,29.005,119220.0,WOD_PFL,195.79390872506534,55.604000091552734,228.30099487304688,1.2912501096725464,975.5634765625
2014.0,8.0,11.0,146.9444,29.005,41114.0,argo,192.424485206604,54.996376037597656,223.4573211669922,1.2999999523162842,984.5
2014.0,8.0,12.0,140.917,28.816,119385.0,WOD_PFL,190.62103790551686,61.43199920654297,225.8939971923828,1.2912691831588745,992.8777465820312
2014.0,8.0,12.0,141.2406,28.313,42384.0,argo,182.42089263691622,48.680789947509766,218.12313842773438,0.4000000059604645,984.0
2014.0,8.0,12.0,141.241,28.313,119425.0,WOD_PFL,185.69260569179758,49.268001556396484,223.64199829101562,0.3973299562931061,975.1215209960938
2014.0,8.0,12.0,141.395,28.353,119445.0,WOD_PFL,184.05886970610308,49.75199890136719,227.50399780273438,0.09933225065469742,973.2400512695312
2014.0,8.0,12.0,141.9796,29.7001,39601.0,argo,171.1131600058003,68.21124267578125,216.399169921875,0.10000000149011612,974.0999755859375
2014.0,8.0,12.0,141.98,29.7,119390.0,WOD_PFL,175.42784440626792,68.8740005493164,221.77000427246094,0.09932178258895874,965.22900390625
2014.0,8.0,12.0,144.78,35.657,119510.0,WOD_PFL,91.49572051488437,32.265499114990234,187.8209991455078,5.896690368652344,1974.1199951171875
2014.0,8.0,12.0,144.78,35.657,142061.0,argo,91.49572051488437,32.265499114990234,187.8209991455078,6.380000114440918,1998.530029296875
2014.0,8.0,12.0,145.149,30.329,119420.0,WOD_PFL,185.63741127555892,55.48699951171875,226.35400390625,1.092482089996338,976.3506469726562
2014.0,8.0,12.0,145.1491,30.3292,41964.0,argo,182.36541596813314,54.84701156616211,220.80770874023438,1.100000023841858,985.4000244140625
2014.0,8.0,12.0,145.548,36.347,119515.0,WOD_PFL,88.27917592342084,30.343000411987305,240.24740600585938,6.511765003204346,1973.8233642578125
2014.0,8.0,12.0,145.548,36.347,142918.0,argo,87.67186661503742,30.343000411987305,240.24740600585938,6.739999771118164,1998.0899658203125
2014.0,8.0,12.0,146.363,30.74,119395.0,WOD_PFL,179.77189413613237,49.1349983215332,220.51800537109375,1.2910716533660889,1014.172607421875
2014.0,8.0,12.0,146.3631,30.7399,40023.0,argo,176.5230032321626,48.52703857421875,215.27284240722656,1.2999999523162842,1023.7000122070312
2014.0,8.0,12.0,146.4628,29.7473,40443.0,argo,184.88980615315876,60.74798583984375,211.05709838867188,1.2000000476837158,978.0
2014.0,8.0,12.0,146.463,29.747,119400.0,WOD_PFL,188.30130615007982,61.36600112915039,216.59100341796875,1.1918537616729736,969.080810546875
2014.0,8.0,12.0,146.877,29.18,119410.0,WOD_PFL,197.30786146276137,57.36000061035156,228.19500732421875,1.191907286643982,995.3207397460938
2014.0,8.0,12.0,146.8773,29.1795,41115.0,argo,193.89603637246523,56.75679016113281,223.07363891601562,1.2000000476837158,1004.5
2014.0,8.0,12.0,149.698,37.308,119520.0,WOD_PFL,96.31475865092254,34.520999908447266,221.60360717773438,6.451659202575684,1948.4639892578125
2014.0,8.0,12.0,149.698,37.308,143196.0,argo,96.31475865092254,34.520999908447266,221.60360717773438,6.690000057220459,1972.47998046875
2014.0,8.0,13.0,140.744,28.92,119580.0,WOD_PFL,191.49755641392298,51.47999954223633,225.39700317382812,7.747430324554443,983.281005859375
2014.0,8.0,13.0,141.1339,28.2848,42385.0,argo,182.87529447657116,51.273773193359375,220.796875,1.5,972.2000122070312
2014.0,8.0,13.0,141.134,28.285,119615.0,WOD_PFL,186.19108296004978,51.87099838256836,226.06300354003906,1.489986538887024,963.4572143554688
2014.0,8.0,13.0,141.311,28.277,119645.0,WOD_PFL,182.82983508714884,51.104000091552734,231.26800537109375,0.3973310589790344,976.9036865234375
2014.0,8.0,13.0,141.955,29.605,119585.0,WOD_PFL,175.13657177400444,60.21200180053711,222.58799743652344,0.19864501059055328,982.8324584960938
2014.0,8.0,13.0,141.9554,29.6046,39602.0,argo,170.8754069577357,59.61933517456055,217.19369506835938,0.20000000298023224,991.9000244140625
2014.0,8.0,13.0,144.295,35.474,114358.0,argo,116.89624371735945,34.268001556396484,178.906005859375,4.699999809265137,1999.0
2014.0,8.0,13.0,144.295,35.474,119719.0,WOD_PFL,116.89619996444038,34.267601013183594,178.90640258789062,4.6658196449279785,1975.04638671875
2014.0,8.0,13.0,145.1028,30.3148,41965.0,argo,182.2478060976288,59.9662971496582,220.2388916015625,1.399999976158142,986.7999877929688
2014.0,8.0,13.0,145.103,30.315,119610.0,WOD_PFL,185.52866252921743,60.62200164794922,225.5229949951172,1.3904321193695068,977.735595703125
2014.0,8.0,13.0,146.3665,30.7669,40024.0,argo,179.15244252341134,59.519989013671875,214.92564392089844,1.399999976158142,956.2999877929688
2014.0,8.0,13.0,146.367,30.767,119590.0,WOD_PFL,182.35266629854837,60.17599868774414,220.8730010986328,1.3903814554214478,947.5501708984375
2014.0,8.0,13.0,146.519,29.87,119595.0,WOD_PFL,188.28953672650994,61.1879997253418,215.66799926757812,0.0993204414844513,964.9193115234375
2014.0,8.0,13.0,146.5192,29.8697,40444.0,argo,184.82414438028252,60.57164001464844,210.2516632080078,0.10000000149011612,973.7999877929688
2014.0,8.0,13.0,146.889,29.372,119605.0,WOD_PFL,200.11971961633483,72.51899719238281,231.67599487304688,1.3905365467071533,946.7661743164062
2014.0,8.0,13.0,146.8895,29.372,41116.0,argo,196.6342459379737,71.8529052734375,227.0127410888672,1.399999976158142,955.4000244140625
2014.0,8.0,13.0,154.853,39.206,143494.0,argo,100.54322417882773,27.915700912475586,265.5968933105469,6.71999979019165,1997.9100341796875
2014.0,8.0,13.0,156.318,35.816,103053.0,argo,116.73056507939877,33.143001556396484,229.23800659179688,4.599999904632568,2000.699951171875
